HashFunction,Average,Count
4eeb92bd5bbe5b8063ab38b14d86efe4e480a916f354171c4559102bf45876d0,392.0,289
5b0df7aaddb69696225a97ccebf3934b53ebdbc04e22b6f6ed652c2bb8c07e45,2073.0,289
2c037b0fd0dd4ada8756f48cc18086ce2cd6da868a4a72639bdd317a8f1b90a9,1501.0,289
c376d21389181110c249bc6436bf92a0d958a2d37c33c40922e0130167d96cdd,135.0,289
6edf05d3f5b7c88b67cc77f4adb0a441bb860b9c4a8f47e876453da2a0c436fc,580.0,289
fb8f422f9581a8dfe0bbeab9b7f3de96e251decd6073270b23786303c8c19098,136.0,289
aa0775a517e1179bf995154c8d53f35581a8f068c1d5cf9da2c0ee859f3f64e5,4278.0,289
de06e30f06ab19269496ec5ed846da0b3d1df1ff2826dc2a9c6df77714ede3f7,425.0,289
a84dfc4692467dd0270c7c42616951106cbb95d1be92b8e76cffbca7212cd96c,1036.0,289
21c766b381266c18028a59f0593c40c5c36c549fbeffa354b5df1d4ee657250c,422.0,289
b2856e02d386b2ef14c4517094044b8293a6372a486fefccafcb413c6c2ca8f3,548.0,289
e1fee20c3075535146a2fb8e4e61a9dc066bd581d51fbb0a16f934ee2a4c65c0,282.0,289
48c45ba07b5b3c35e23bb92416f1a8144ddb5d0b2d4f3be80b42ec4c69b1cfea,1041.0,289
a0e9fe2d0dfc6b72885ff65ad89dde2297f8ace478b4a705d2c787e19ee66009,145.0,289
963bed966cb8673d66d44abd5e07bf32efe09185acd09003eee804161e8f4b69,261.0,289
4e501aa4511e1ce507a5364758b1a02267c20e5286db11f6b807a08d221007d7,247.0,289
6c2d67e9c024576d9e78bb129c80ef3d07fa032f91f0946eb361a019e5327762,1039.0,289
ecfb2e7718188b4eca7117818e0fa28f054fb4870e1604cc05ffc1835025659c,3863.0,289
76b5004f2ebc2fe2105e36ec1d9186692014535c3d6fd2a86075d77b343ae474,2242.0,289
ba67aa7eade0c5c10ec50c231345cbd21165b35de0db36e1503d9a889c77aa50,3520.0,289
b869c8fe2b48be974685d17cac31f6f28a6bb84298a8b29dec6ea567057dab0f,142.0,289
2ee25fe3f7f6866d61b37bcbb0eab6642364be20fc395409027ab57b78eb544f,217.0,288
259c9d819be8c741591e7488d41d312661670d706d8cf92da76b62a4f6944f3b,3829.0,288
e068bc7a2be2c67dc461bd7a740db0b5462c889e1dc8d610a52d7fc39069ebdb,131.0,288
c9cf82e60b54278b160681dcdcbe4e96ebf22d1181a07cbc8b4ec60ebe810c26,488.0,288
7a6266374e52fd4f1460a87288ef1448e5e8a4e493cb3595ca2039bfac66dda3,1203.0,288
d6798f1ef13364cc809525a3ad52fc8518bc9ce6209cb5999743db2e492174fa,943.0,288
f563f88a27254599426fcdd7d77ddcd4ef5679894ad6f2825d09b66728610c5f,819.0,288
ea910af0013d77f11207935c4468d0e02a52730f878162a60769ee8affc75a3f,160.0,288
713e0e727035326b5055c3033e0e15950cbf2b511b7a7c1683782e542474bfbe,2816.0,288
aa2611b47e2e5a16284f94ee1798ab5ab6a392b0c33c1fc7af53e63728f6c1bd,3034.0,288
19b0762d6d39d7e2d919d6a9aad011a52ce3fa6a0ec2036f9ab59cef2da740c8,561.0,288
b8236e70312eb29b6f0a591a50bc38a9226390166d34873276c85ff174bad240,551.0,288
55e7df62703947e9a61001b6bf1de028f96b2c327e0580828327cdcb4efa5b0d,134.0,288
76c76887ee305855cb45328482732113959f5ceae7f89eb5a7fedd3c9e22e1c6,441.0,288
23af88d9bb3ba4425cbbdf218538b4a63ffbcfa7485d735a3a99241bbea1e8b6,444.0,288
3cfb14c3b22923a696f8ccec7f98cd10f943608ba01a6d0cf4882e55423e484c,792.0,288
41f199c112956eb3277642eeed2529e1e762b0e01d0d6963d7e876eba7f1c143,627.0,288
ec2b6212eff508f4e45595c07421475cb42e9a3e63afc3618d9e33da70cde625,478.0,288
bae09b4561c79df30affa261bb40982aecb9ec77caf786016571ebb3b5a74663,287.0,288
c738264fbf310e71a87868380e73691fdffaca845967d2cf52cdbd6ffef2e0f6,1243.0,288
e9444305d3b46db18de9eb4428c38f83405c8444dfd33711976f8635bf4292a5,773.0,288
116bbeadaaccd31970c03868958a01c92258ef3eed06dca0feb8f3c5eb4ad5c7,494.0,288
522c64ca8e646560a227e3ea0adc33416b5651730505ea96986fb302a0f010ea,1029.0,288
d0cab6ea2288c490d7bf08607e3788ffd565dd842b54c20e07185ab2027b1f37,187.0,288
716efccae7dd2d748c05b5732d13f6f9b949b05bb2a9e96adffa628f1f930105,428.0,288
c19ca713b1c417fed2f58abff4776c4401eb09250b6eb2ee89b19df27bbc959c,138.0,288
455ed46c56e9faa7b7e9a08520bfb60871d2888cb608818a9a74b955c79d5a1c,115.0,288
57f3d7d4d444a67e50c583dc804998409a34dbcdc858d306f77b802bbf591eeb,1747.0,288
b67498c0f68ba20f0aeaf6844befb6b3011e2fc3f4949c9097d6d344598d5627,356.0,288
276a37acc5cf81d230f8cd4b370bcad389a6e505047aa2a2e3600aca63d02961,169.0,288
ec0f34281b2f0de4f5a4780d880d9e119d6eb3660e9de8f01f64d7611a7545ed,524.0,288
bfa189197168b0a1d37637dee4de14c3f89fa3ae4a0b3759dff4d7725028beb6,178.0,288
ef79783c46282399a98976042b1c92f54b6b99edabafe514599d41f64f32d430,1193.0,288
1a9f6d5a0c5181bb3aa6bf86737e7c37e7dde9e808baeb872a8ea9266e5e1c1d,149.0,288
b955bfdae9af0e6fe692114ca21cccbb0219a373368db3aad3a5e5300f3527b3,654.0,288
41da4f3f7c1b08afc0265aa6885bac9a7dc9615683c3a14221ec0fe99971209a,577.0,288
05b86bc5bbca868fdf0622476948d161783a958e0a311c6ad40bcce4c14250a7,1111.0,288
30510f02e613799d230591e23f7fca2f47c26368a41631ac12c1a3c0b93ac9be,182.0,288
897a68f05bc9492977dcc9cd9b67cb7c1522d29f8b10dd31c8b1953e69074bbd,513.0,288
259393483fb78c6b04b5e823499797fa0b2a44a15a769e3eb16399b3bbaa8e9f,276.0,288
a7f35f707feb66f32a610bc8531c208818652f84c507ec53fdc59cd4edcad01c,478.0,288
0493a063a161035719cb4c0a3d8af6fde217b79ad804837dbf51815acfc99bd4,170.0,288
7658aaced15d8a2b14aab448ddc65ad771aed870400be1562f4ec8720d1074ad,903.0,288
a818b16a9e73ab211a9d9c29387904fe90ccf5fa80815e58569db27a9dcc9c02,515.0,288
4be8b6b1ba66494ca3cfa2ba2611e0b7e604fcecb2ffc942c5a4640ca24c7dd2,316.0,288
033f981cf5d38ab7184b90d006c89e89196e07bbe10b2d1e77e108fe3797bef8,1579.0,288
b93c581ea7a7e86e78bb4ad9dd086a55ffa5152b82b847194dc2f056acd3ef28,208.0,288
c11067e049d600756cef357d07e425edbcb5f4a0ad2e3d0e543a7dd697daed6f,241.0,288
42d6afc4162581318a467d3588b2fbeed3ef8f7198b35e701a9a6c8e7c2a0d8f,135.0,288
eef3520ec5937c7a0823f1ccb6eac8a36801db226182487b9f48df7fa8e97621,165.0,288
8b4f22e2ac5afcef840603227a8d461156101576edbf7c9ce9f7c24551f6402b,569.0,288
732e1e1626ae980ff40ee9f9b13d757d53c3ff9979cfc32af1025f2b37b27641,580.0,288
5214696b6206486f412308a0ac1adb6ba74d6600dcada7f2883294f72975aad0,4623.0,288
fd6337c3a538fcb37d263cb033c911afc3d5d31e59df4e506ed33fce4fd9b17c,3327.0,288
28a40de4c34ff6fabf7b1a965466b977b62683bd24149332c508e29116459afb,213.0,288
f55a6d274b2c6c1409a36e9c46ebeb44205b1a65a67f0a483f0fd67263b1aad7,1234.0,288
ff88a13a2336f8fce09d3474b78bf760c954959bb0c496c8b8c597a7f93def5d,190.0,288
6144460056019653ad7627d6024efb4e76dd4e51c9e38b6546e6bf9253a7692c,200.0,288
ac159ebb41ab7041cdaf4b0100d7c62b117e60a8ffc9abbac25454e0f37d603f,751.0,288
399dc18876b919ea2ce2d18b67cd3a43eef37f8b1aa4383390d5f391a0c4318a,2091.0,288
b63f33aa29e26d7f63a838cb2e92fc421ef0d6073d1424b8705688fef6622a37,675.0,288
a07e9fd044ce79287124b2f4aca3dd87ac4915005ffcb305c88b01af04ab8514,788.0,288
982942674683027aa4efd49a9dc182d290f24e2e01b7732b63758682325bbe95,1147.0,288
8158a74557b3c127c60d088c62b468c56091b59e50268196ef44aafa0b466427,681.0,288
fa166c8735c4581b3485b45bb9cb6813a62e2be5d16b1bffd90db56ee99e4861,1426.0,288
bfe036339c176e4316adb7542ff8e3c48ea6e9d1e9cd4a569a163a54b7135e85,769.0,288
690a763bca4fa37b560bf6d2222d542b838c9cd136a9f16f7a8211d018b47708,1129.0,288
e63991d66f548f001f48a6ab82ba65ed4d38fa8812f4107d0b14396160649b56,1455.0,288
d64b7ffb80efa3956560104479b92f811b54b50f5c7a432a0e26c3cf1459c518,101.0,288
ca2b46ac39b9ad0a9a62702d7f4b1c96f0c984459327b9a54773d6b825a0e60e,189.0,288
ec29b57155798b3f54105cf4f322d010eb0e2c45e01dbf078b34aaa7f2c8de60,591.0,288
0ff579909910e1134e110a40b1522d0f6c57cf3d8617e6408c217386e65e3f84,2567.0,288
043b0fe77191690ffebad02df9076aaabf583aea16aadf8b9e9dc499ccc13162,4553.0,288
3f33d450b28b7220425eab153c990f52d2668dd90cef30554121fce2a62016e0,234.0,288
c788df7455e0b851520a5d6b1393fca26d225bbd705b1905654c9d6eb5c41bf4,978.0,288
64ed5f699bdba800098055d974043d9aa0ad9783013ff4ad4a305b5d8f0a9b55,109.0,288
06317299b5d868f799c1131520dee35073effa40913874a08a3b707a1a9997bd,344.0,288
d4cdcc1643653926a11b4d690dd8bcce59422935850073c05b984a5949b14d56,347.0,288
66d5754135361d034f31cc327e4749e2d0759986aea988ef1c86b743ea6270b0,246.0,288
b37d0a86a0d23a31ba85e9c66bb22ead9e6ddcc92ecc7596d5a3d56b8eeb865a,135.0,288
e4c9b86e49fc4881785f57664c7080bfe0cbf49fb876216af1214f227685cb15,137.0,288
2db734951725afb414c9286ffc1ae5c9ebbbd86b46c9e34c735a0cb950280fec,174.0,288
6e771c1a6a3464509b20ea50e0d4c9e54d8ed82717d7c48d9ee71f2d74c06c05,311.0,288
4f6cc1d15666e2892af8a80cf42033922de57167a3eaee11fb7f6884eb20976d,1070.0,288
ed4d79194045144b3c127de5e63e2824fa637090f57309f66408321fdcc18659,1032.0,288
35702c989c13ecdd7ca96fd339dcd5752bc5a6232fcfb6993f72cd667652f6af,599.0,288
eeb8b5fb0d8f831b4a3e2402e2a9dc31f63e815789eee5c8bb0148a0a1c500ad,2050.0,288
8011fbc7979b2bbde270843a51b497adfc170c37139e9d3c14f029fb27a099a2,877.0,288
6527e37dc7fde33cb14dbdfb4034484539121618d46f9d6c27696bb898ab3d54,766.0,288
ce84f4cdde5edb4b189afb8f354212889a470ee62012a3ab39d8f8c881bd33cf,776.0,288
2855bdccb3df309953332731d37d4f703c50062e65ed336bd65c5197bfdc75b6,147.0,288
b8e9dfe814b310793e16d8efaabb0bdc69677f047ff43213898a5d9b7fc25e90,162.0,288
fe16cd602176310fdd7ead1359f7c660c676ec89927ac207ea77423677bfbc84,320.0,288
6330313ad648d1dba3d902c7dea1a266ed6fbfa6e2a6d6a83d40db82c7398072,1647.0,288
9a46f32cd6e96b9e3759f6722fbbcc2ca99df7e19d64fba4c6a368134e4f6feb,487.0,288
ae33710e7eecf1a73ff3aa3c4b6c38a72dfa840b71ba6e0165fc116530aa2f32,474.0,288
932e2f7a356b24c8401dfb3063c80c5d264ceff19ddc3c95d8023c0df0b69ec0,753.0,288
33936bcee2bc72a85497abc54d07f5d281c1f88fb783b72cb1ad089351a6aaf9,1307.0,288
0288024b82cb0c84a029499c850035d0932b6178a1a10d17a03b24403f306bbb,213.0,288
dae7bcd5905348ad3f3c7d7ba0d3104c7ce48a9b7c6ec7c9b4b92e9c5dfd2c8b,4204.0,288
022f3c65a88a62c1df68d0496b10782dd991c7728386fa78a29917169f6ac39f,157.0,288
875b7fc274c6ca14fa323e8e6697ddb16b0dc92b281aa43209ebd7dc8798f58f,117.0,288
9aefc09339a919fff0639a87f38b42e8baceff8ded5b9d116e19b978fd1b2051,1161.0,288
b9562e6cd2ddde589de6d5828f0de9e0b0c53b2660339e72324c01c6293e6389,2560.0,288
63a0e5f057df6a21211ea88551917ff4e85fc5c169955042d865a45c73191c6f,327.0,288
7c8df199c25d17b2ad97bd077ef581355976b6110669dc6d9c90019fa8d76b41,1377.0,288
1c78696f0c263fcabee001b4047e155ac366088f1f11a6c7fb37978c5f33ad6f,1867.0,288
67ad1b9bdc240ca10e87dfe0f1d14ee093a57e0d914f0f6302badf851a595ef4,1364.0,288
bb68789968acca204f82d10b282478d60359c76e3c7b388ef7e2ad4e5c031e66,1861.0,288
1b02cd38dc69c9c82bb29e098debe434d867b3abfa6463b307362e3baf93d055,2861.0,288
208bd38e64f91eeff9a556f31588cba548afe60eacc83b9776b4d601e3a2b140,273.0,288
fb64b5927a5c14dc77988402e800e54f4c8e83223426858acad17e68afd15370,2897.0,288
e3fac7150ab93ecf817492e83f2a21f924cdc0b70c1ab478967fc1b241936aa8,1622.0,288
f0375c3cc51faf91a7f85e7f87c8232b8b4e6b88da74790282bc1399295014b2,4231.0,288
7db3137ed112acae41df4cfbcb4cf8c062ec43fd739bc210560fd834ec713512,1699.0,288
cf5d026b9e7db3654563450e22999e4ac274f0e216bdeb875c1ffe3034478e7d,1448.0,288
d7a58e235b0a96b212a91575aee078f5c235a8598c6510710b7a7018904077b9,1343.0,288
7e608931de39101edfbf419aac70e2ed1c631732427bd03e2e6e35c5b0f4d1ce,134.0,288
2ba09a59d7127d2bb2e9b5501684b1c9ae98f1616a293416093b55c24979ed93,1698.0,288
f51b94511036f5a88c71ab9a1205ad7b698949bd555361f82d568d1a4467b32c,2941.0,288
97f817eef269633441832006916c2d66ea8597ffe0c1fc49c8e14483c58a8303,469.0,288
3281185cd155a1207085b261059f9ee7a54a50b583157ec05be4133e2c419e44,683.0,288
2839766167e39c6b8b87067fb2710544b2f81ed973b24282edf0acdd08546d46,646.0,288
4f4505bec8d8c3174a2bab490267b4cb9b7a3637876f69a681b3f8639810c8da,225.0,288
82804c7893441dabd4d4c520396cded5bf245776e481dbef80a5891c985fbbc8,400.0,288
885362cf70d8a6cd32a2842e74289c68b8edb7b3395fddf5af2a0fad317f281a,135.0,288
b085f883d498266639b5fcbce20b1bce2b712bc3fc447145a9872a75e6cbbf8a,190.0,288
d832889fd997bf70f9c5bbde474719b0567d8f0fec3c6d2d64e0ab6b61eea575,157.0,288
893b963f1b3634d35e8e55b8116164e155242e2ba98d262f3681e9c22805751b,138.0,288
29fda3c08898b3d612ecbb04c2a88e390736b0605de3bcf4b8cf94125ef9177d,839.0,288
a30fe4bf64e51bc520be77a8971758f90c758a9ec16048b7e0fefa78d249a544,165.0,288
5e9ff10d8200814c3f726fc252b55cd5adcac338fd519e0e8d28ef2f77ca6e79,323.0,288
f6755dde42ff9d0b318eda978e1a2c2f2d53670ff69c979756d841152eb47a02,240.0,288
ce31d20d217d8f0e757dfc9853371d0767bb8ae32dec2135eb7a4dbd5a17a800,143.0,288
4402d2ff1e6e8a80e525479ed22faf6a527a6a96216e27c0995db19c607b5c30,129.0,288
f179c5c835a8e9553441f4020ac61aa51ecec997fe67a6c6500dd3b1b7ff0ad1,158.0,288
ce2b21756d1b99d2f2ae82c7e7d759116e1f9cc7bd85eea63a0a0422f011b5ae,1141.0,288
5c411256d8e08fd9c215f5bd2b80afd1fef6e8f72476899c643c76f40799e88c,153.0,288
40861bfa7be457ab991848a1df9922fc003c77be075de6f60c0e8fedeb59278c,199.0,288
7b02dd22f7f217436177eba09ab8693c80690ec1acf157f61381b23e0868d187,101.0,288
383f757bcedd8131bf838daaf792970c5d99036569f07a033a6a9ea2c7cf7175,942.0,288
0e498fd8d6d9cb50a708549916080aa2b1dbcad45ef8a82d44ae064efc6672a0,1671.0,288
eb160caff6b313cb5ea8b56941613dff6c6ddb9f060c22b6a535af32ad3e90ca,202.0,288
6fd6953b8dc710819715858233d92f46a80432e39f938be4eb9add5d3d45c951,355.0,288
197803d947d6c9f2dafaeea165103360f1ae9bcb15774ab4fd2662b244c0ed7d,437.0,288
5190de906f3ab39ef7e8dddac47fe5fe9209bbbb6bb734c4f5268b9bb90f2337,134.0,288
25563beed5b050683c61521adc3c114e9933907fc73646f762e322ea2e9cb69b,915.0,288
b93cdc6bd5d1eaffaac334cff427db315a3c6af7a4aa9a58f4de205925e9d975,495.0,288
be770a0ed77ea54965c752dc2f73d90203416120c46d0ff957c949c55f2830ab,233.0,288
b3ad57e5c1baf1618c4253e59272ef7d8da7263f815e6262a18ee40eea11d6d3,512.0,288
e5e0934be1d647119514422b4a853be02155e49a02c10e57af356f6b09cbeccd,252.0,288
029057112d7de6e36454f74cb6b4b343d0fef9ff85aa8c464639c99a5f919db2,1415.0,288
c7cda7195ba441a2eae916a1f11c7d57dcabe755e34aaecd095808d1ef3ee4a8,119.0,288
9994a801c7776c2fcfbaef4d3e582bb4718d966aed90c8ff91e3ede5c6126493,373.0,288
aca558c48721773e24ccbc140fe2d9575b5c854a8d93578e56e2ad73c875b420,174.0,288
61e2705309e84492d53e8275dcf47c4d9fa266d05248e16de6dd3765f2c3c9c0,360.0,288
056e625640ef361a1fe46ae8392503890cbb88708c4667d336379d583dda6125,897.0,288
20774d0add4559b03d5e865a0e739fb3da2d4f95b4d1fdefcd924b551287d8e3,132.0,288
061050486e7c22a0396b4e6c26aa3548d1eb6cbc003763cca856dbad06c8f86d,605.0,288
2c0f93d52acfd59e997f6aa0cd2ecc9a6ff3ba7a841d6360b9f782867ab4a7f5,190.0,288
7501ce8852462a76236f669ac31602e0bfc0b0c8082ca66b139a175782ebab66,129.0,288
d29b1fa319d0ad692d50d80b0139cbef46e74f66a2db51424a26ce729bb0a44f,863.0,288
2734f06eb87719b1ab63daf5ac058d9fd26923b6a93d1fc336462ae678a22e4e,891.0,288
e8a72e3742ff3e68427d59326e7bed324fba37304afa5b66a7bd7ddca7789e0e,132.0,288
3fc6743b0ad975843b2752129b89876449f1a75d930332254eba3b17b078791f,4139.0,288
e7322f2da5123466fb93205baaf059e70f229064fc103e2cdb5d28f722bb4859,1254.0,288
bb566161d528d519fcde43f506f7ae8471f40c2234399e67dd55520432ca23b7,141.0,288
daa6b4d5b7b34681265c5cf7f53f0ce05921655403295fe28b21388cb635c85e,1480.0,288
b183339334d47f3114350f431224a99335149c713bceb2ae144615b07df316aa,821.0,288
ab9c2c838a88fc0512206f9ff30f26c850d7d23854f00a8a87e1f53f7d08facf,146.0,288
151513e55e1010e3805a76f12f357b88c412056bdf23e5053f15b738cdffc6e8,318.0,288
aa472dadef5df3049b9dc2fe67cd65d3260bcc69e958a92d96798cdea821eaa3,112.0,288
ae35480d720e215879a8092ca0440d812781724721f956e7fc5f65b044f3b278,3244.0,288
cc2fb4c13abee2a49333b6eb8fb3358a1a7c336ce60645427a3404ce382b0b26,1149.0,288
3f224e74c6d9a0f853b8d598c90076ae538ddb113807baaca70a5ec280ed6530,820.0,288
bb6967759ca2a80be403bd3c33a42120f89f1b50c0c240edf598c2a1c3e812b0,3238.0,288
cb4dec002503efe3a877b990a79b84727235dcf7c346b996d7f94a46631b173b,376.0,288
18d7a99661aad6a48b186775b2356cf8e1d67b3357a4f5a17e8000bc4f57d2d2,1409.0,288
e1424c9340b8d6115dcc38cbec4a3fa3036684d6358df0e3955c6a91b1e29775,227.0,288
87f10ae593f9d64abebd0834f12fc356747ef7869785927097ac9a3f1eb27391,135.0,288
f7d965b8d5a83735c3a683284e57d1c65897671b0839f2880ef98683604e20d1,599.0,288
1f9343c1dffa7d3363b365ea3a88de9445b8f38afcb74dcb6714ceecbe349e45,1000.0,288
4ec491b51d51b30a0aafc01f7ff3f60b577b5376120f9579317aaf306eb875dd,312.0,288
26ecae830bfe84bd008c6eecc7bd904f1bf323f278dd7761fa24a6769ac454b3,163.0,288
2f8c52b7a46de907dbfa9606f3e65f6ab6b91314eb846da4cbfa810520781cbf,174.0,288
20b48253c577b3af62536a13a6944356c0ff86d2cc445dba4c1ea138acac36e3,2132.0,288
90283184fe2b76b88d89674bca0c8d6ba5cb3dbf3a9cb1d1b6b80c7042de870d,3235.0,288
9b095ff1362c309436a9e867c17eb110ca7212ec98eb3302542b31440d2ca3ab,988.0,288
8e8decded4b69f1941337866b3aeb2cda4a55572a0e382555f196fc83d803f50,574.0,288
ce40a228bec05fd795ee8e17350e2e7c6731640157e513636eeed0fc09fe0dbb,915.0,288
f7f05abd86cd792177fd2136859c5c28c7492499f7b8e01c66e13c1b2a0275d9,1517.0,288
e5ffc2a7651dafcb3f6d412db6e27304ee77e8b801f79f5e286205c9a74c22bc,110.0,288
39daa2f0c0815e0406e0e10a36626b6c342a4aa7eaeb9e960b3933287ff51412,2358.0,288
135eac860b1a06b767076eebeaedafe2ec1187362d1fbaea9b8bca2fbb66e308,351.0,288
242ac23122b74d17ccdbf22f5dd76be710da0c30535527e3b59a14cca996973b,107.0,288
3a4d41a4deb4b6349f18a95e81bcc81df16fec8a9d4cae46d8ddfba7b389959c,593.0,288
cc30634487043ed16569eea1118ed5e5db3f4b0094b29bb5363079319611c77a,2947.0,288
d9688145db0f26ab501f3f9e1826f00995d4e48c1f9bdce89258964be6662677,1786.0,288
054a30bd7d9b0f2431d3191463d50b85ceda7b5d961a9046911d1dd05789164c,1310.0,288
f433989992c628b79db151310844db5c17096aede795d68b16214a6c036adbbe,900.0,288
f710e434b4fda326c316acb6f1a88f30815920e20bd6909741227fcba635e8c2,263.0,288
aa73ba2e7e42295d52aee284fecd8b631b67a67176929fbde6595f5d5762d2ff,124.0,288
e0f39d6ca16b974b76c47dbe86f7bab4154043c551fd98e55a7a62ed50c550dd,1303.0,288
8ac8a82fee1a2c0c2ae94e513c147d6e6f1d8a2757469f45c21938ccca7ebe20,255.0,288
5e4dbf96d360be9734b544b3c51d78cff2872f36b01b98bc2dffa60d3af1b2ee,166.0,288
bb5bcb8a18800f2076c470191a7c2de5849fb3295f26b1b292da04f6700aa22c,3907.0,288
513a9aa4198adc1abcb63828c20cfc418d3031dddc3783af461b78830d13a1ed,185.0,288
b1fc9e4421d902a93565fc6bd1611e63adc82defc9c41afd17adf722ac2cf312,3454.0,288
e5d9937dc78ed7e85e109a5e97bd5f53d635649e87dffc82ea9267fceaf6397f,293.0,288
cf08f05c3102217f85fa2653eeb49b4ba4ea7cf3a24fedd8a24a7ef9e7e166fa,370.0,288
4b0e7219b5b43a3b7d08d086598502da3cb8a07de680a4762315c90380507c9d,2213.0,288
41b658a92134d5ce20851b36ed8a991e1db4e5ddced557c11ef1c03b132d5000,137.0,288
fed3d557e8463edc23d67d42a7660cf28a8f26a2f1e64eca43ec7e0f46f90fba,343.0,288
1b25fd2c06b2460a6b06c5b4c4af76a0f1f2a02024cc8ee4ca680ec961916875,388.0,288
08c1e2f16efc1bad3c95d8bf8691ce4b87ba54663172b6af3a5baec906028eef,318.0,288
637b416a16c09056f1334b0315bbfc486b32b2233ff4e11762f80d883d566ed0,208.0,288
251829f4bf85fd47c5c45d372813be246304868da0ea5be3433564e165f69360,228.0,288
f5aafb7842aa30103490a9c238711a7a2988b06c62f1cf022df94b1b00302d2a,109.0,288
c069113c6f5ddeaf1facdf733937ba7dcc2a73ae8fbbc51f9b5c08300f553cb8,2015.0,288
75ea1d2d35f00e68b99a2a2b0329612df2b173013e1f1e9ac812228b378a6930,196.0,288
86f0409ab1b81143e2831496b6bc3ea18ead4a79c19fad7f46b3f818b205ad69,163.0,288
6b555d188c25e3ad588368c6dd290c5ada42065a4feea00a59fd4748880fcedf,212.0,288
91c20d4b4df1eb9c088453f1ce8cac4d9872d5b15c15ea84f634c79dea7a3047,3047.0,288
99f4529e2c32c255dfc55ae15ce6161ec4b44538af1687c77219138d70b87a1b,196.0,288
b206995dc258df579314dbf5b76c898dec24872d1bbf75eade3b739976b8f602,2146.0,288
442bc31d43a7a9bb99d3be11b99c7bb6ab7d3183942ff7646136bafdbcb9705b,121.0,288
183bea8e305e49406e3a7ccc359a57d2da17c1d88fff7ffc582e8e73b6ced22e,415.0,288
465ea51baa9ff6f0faf92b813386d1777ebbe209cafbd8c28048961027a9b751,111.0,288
7da80f81c3d4fe92585a778ab3478dc3b896ecfa80323565772ba2387450d2ad,365.0,288
5bbdbbe6c14c8ba39142cd9d88eee06f35774d38840780baeb4d21966e6e9b2e,1526.0,288
8d1c63ec20ce70d6136c4bd9c7c2ad3584387edbae39460b91baad441c6ee82f,257.0,288
97f884dc2bcfe0606cee62391c097b61d54864577afacaa49f9a85cac496e553,279.0,288
b472595100c608a5590fb0d24983a5c13396c0a10e2d60337b94005d22aba43d,110.0,288
6b9a3a7ae38d2d319b864330d245f765295e738c50001a0092970e926225ed1b,568.0,288
6d433637d1e5ecf2f34a2de840f21d717b95977a3f8f729870963c4c55586875,168.0,288
52e613f4ea2bf28f0e020f65a807f14e0f23bea26c17849ae019e6b0cf1f5012,336.0,288
1495ea18bafe9238a407c952b08b47ef51f4f557730be97e59d862745208b8f5,1390.0,288
3801c094aad1f3a29aa991c8852fe6d7eece14e97d1a3dde7dc50e3899cd81b7,127.0,288
93453c64d59bc0b28222ac4f73b256b25468910c78e45a4920a3e037cf390921,231.0,288
1b853d992446dfd76808675216a68d93b186622748d5d3885fed9d1cb43f5d3c,195.0,288
9dd7c405c18932de5175aaa0df07e555b60fe873c16ae116f7e145dde2870b58,3724.0,288
dc9241e93ae0b0c1685c980a22e6b287f2b3591131dde5a8f9680d9e7116a65c,2840.0,288
8fc57db029e7a1b6043b2cc64864f5154747eac9a01a57f9ac6fef23c94cb62c,446.0,288
5ce364da49970eb58a635617a66096d3304b054280e668c4b2c81102d77a1446,163.0,288
224bbfc7d6ed246e2496ae3f68ebe67a917f82a0f0d7e4de1559cd93638a0a9c,531.0,288
5ca593ab780cb9bbc466207a15a2235809950fa9b9c70b758bd7b3d7f637862d,145.0,288
a36e69ca7d0315ea20d48cd7d6f580e66c9d4203e81517f38119a1e42f10b42d,146.0,288
6ac4b0da228e9f0630ee192c76b7e08bbb9977ca57ddb1eeb8f212ecc598c670,330.0,288
203d167649667dd49a6a85d69803974bc71e433bf21f4e2111ead664ff576c3b,181.0,288
3bcbce7d68132f5015bd83a92fdb70a3e69865feabd2fe5cc052ef15108a4c4a,179.0,288
4140fa59af79e63a18b0d9f2024415ed690e788c0c717697d607ff5f7ebace6f,164.0,288
342792cf9fa820ecf65da2a25ffb25702f6dbe1e678af5abd1300115e1d483a8,708.0,288
eb7f9f6f7259d969fa1c3757e6d020d6c47a4f06b1f248ffd37afc325c888ee4,684.0,288
c1a0e72ce60694e643bb53fb503505c778963b067df2317c72dc3b6f2e7b01e0,200.0,288
fb909eae3e798d4787542bc71ae5f11bf667a961b12d06da68fee143dba6c6c0,448.0,288
a5865d869c84f935f3c110475d53a153aff83b72691f1e2ab050a5157ea77c50,137.0,288
7551e180ce585cf5b6fa83bf27e26dbd7de3740ddd7483da2db756ec726ff8ad,2636.0,288
7afb56e345ce9461abbb810ccf8e9cba083e2ef74a28ee385d68e9bc114dc1b9,2492.0,288
640c04741dbf22aba9f4e4bc886b599d74a214b5b3a0818b026a37760164eb40,2549.0,288
54dbab5504d6138140258411a680618993d67f2e546c01ccb27f23171124c857,436.0,288
a4814bd8003b3b6a78d004b93ba4bbfaa128b4d6b9ae66732d2e84ab57d164fa,507.0,288
3b30e1bfd982f5796dc1388e61bb7f3662edc4110ce507ca5092e6f49cca1d4d,527.0,288
6f81e0382e0935d4febc226e756c659ca04cd124393cab66b91467b3430821c3,463.0,288
